input_date,weekofyear,input_week_day,puin,cnt
2019-10-02,40,3,3021573833,796
2019-08-22,34,4,2478637939,626
2019-09-02,36,1,2164312964,315
2019-09-11,37,3,1781806251,1403
2019-09-12,37,4,1781810497,1217
2019-09-27,39,5,3592397569,1437
2019-08-29,35,4,3507123484,601
2019-09-18,38,3,3531033244,489
2019-09-26,39,4,3473823790,1535
2019-10-16,42,3,3507123484,391
2019-08-31,35,6,1761714989,345
2019-09-07,36,6,1761713334,320
2019-09-13,37,5,1761714609,346
2019-09-19,38,4,1781806251,1271
2019-08-21,34,3,1685161374,423
2019-09-14,37,6,1761714609,336
2019-08-21,34,3,1761713149,641
2019-10-01,40,2,3321779464,139
2019-09-29,39,7,3107361624,126
2019-09-15,37,7,1685159830,232
2019-08-25,34,7,1992602239,4919
2019-09-15,37,7,1781807461,918
2019-09-29,39,7,1542698720,361
2019-10-05,40,6,1685162081,224
2019-10-16,42,3,1685161287,73
2019-09-12,37,4,1761713014,440
2019-08-23,34,5,3107361624,967
2019-09-06,36,5,3428867428,327
2019-09-01,35,7,1761713844,233
2019-10-07,41,1,1685161374,121
2019-09-03,36,2,1781806667,1356
2019-09-06,36,5,3321779464,429
2019-09-11,37,3,1992602239,4229
2019-09-30,40,1,1781807461,1095
2019-08-25,34,7,1761714552,525
2019-10-06,40,7,1781808703,876
2019-10-17,42,4,1781806909,1076
2019-08-26,35,1,1001000286087,279
2019-09-25,39,3,1781810497,1333
2019-10-11,41,5,1685161819,94
2019-08-25,34,7,1542698720,202
2019-09-10,37,2,3533876209,503
2019-08-17,33,6,1781807945,1072
2019-08-18,33,7,1781809788,1080
2019-08-22,34,4,1781809449,1422
2019-08-29,35,4,1542698720,487
2019-09-02,36,1,1781808471,1338
2019-09-26,39,4,1781806734,1253
2019-08-28,35,3,3507123484,814
2019-09-05,36,4,1685159830,283
2019-09-17,38,2,1761713149,103
2019-09-28,39,6,1685160637,198
2019-09-08,36,7,1001000037396,404
2019-10-08,41,2,1781806909,1285
2019-10-06,40,7,1685160637,172
2019-08-22,34,4,1761713844,669
2019-08-29,35,4,2713129639,270868
2019-09-04,36,3,1781810497,1322
2019-09-23,39,1,1781807461,1279
2019-08-23,34,5,2931323584,418
2019-10-11,41,5,3516139149,412
2019-10-05,40,6,3321779464,90
2019-10-07,41,1,1685159830,118
2019-10-05,40,6,3473823790,890
2019-10-02,40,3,1685161819,248
2019-09-20,38,5,1781807441,1188
2019-09-20,38,5,2931323584,395
2019-08-31,35,6,1685161819,252
2019-09-13,37,5,1001000286087,65
2019-09-21,38,6,3107361624,10
2019-08-17,33,6,1781806734,1116
2019-08-22,34,4,1761713838,596
2019-09-13,37,5,1992602239,2819
2019-09-06,36,5,3516139149,486
2019-09-11,37,3,1761713334,386
2019-09-14,37,6,1761714540,306
2019-09-18,38,3,1685162081,247
2019-09-08,36,7,1761713410,342
2019-10-18,42,5,1685162081,95
2019-08-20,34,2,1001000286087,8623
2019-09-19,38,4,3021573833,1278
2019-09-21,38,6,1781806909,963
2019-08-29,35,4,2680486890,494
2019-09-15,37,7,2680486890,494
2019-09-15,37,7,1685161793,219
2019-08-29,35,4,1685159830,227
2019-10-13,41,7,1992602239,69
2019-09-10,37,2,1761713334,429
2019-09-06,36,5,1761713149,328
2019-10-08,41,2,1781807016,1195
2019-10-14,42,1,1001000286087,1008
2019-08-31,35,6,1781810497,1074
2019-09-23,39,1,1781807441,1220
2019-09-27,39,5,3473823790,1030
2019-08-29,35,4,1761713149,522
2019-09-17,38,2,1761715749,114
2019-08-28,35,3,1761713844,518
2019-09-05,36,4,1761715460,415
2019-08-26,35,1,1685162081,62
2019-08-28,35,3,1761713334,517
2019-09-06,36,5,1761713334,372
2019-09-18,38,3,1781807016,1302
2019-08-22,34,4,2680486890,417
2019-09-15,37,7,3516139149,570
2019-09-26,39,4,2269829235,452
2019-10-06,40,7,1781806734,866
2019-10-15,42,2,1781807461,1175
2019-10-04,40,5,1685160674,210
2019-10-16,42,3,3321779464,159
2019-08-22,34,4,1781807216,1373
2019-08-30,35,5,3107361624,1146
2019-08-28,35,3,2164312964,459
2019-10-08,41,2,3531033244,359
2019-09-05,36,4,1761713149,382
2019-09-29,39,7,1685160637,211
2019-09-16,38,1,1761714540,372
2019-08-27,35,2,1761714245,569
2019-09-29,39,7,1001000037396,138
2019-10-02,40,3,2478637939,1636
2019-10-07,41,1,1781808143,869
2019-10-07,41,1,1685160674,120
2019-08-17,33,6,1761714946,649
2019-09-21,38,6,1992602239,3845
2019-09-03,36,2,1781809449,1295
2019-10-08,41,2,3428867428,194
2019-09-17,38,2,1761714245,108
2019-08-28,35,3,1992602239,3829
2019-08-19,34,1,3321779464,505
2019-08-24,34,6,1761714552,590
2019-10-06,40,7,1781806251,846
2019-10-13,41,7,1685161147,36
2019-10-16,42,3,1781809449,1134
2019-10-01,40,2,1781808832,1469
2019-10-02,40,3,1781810443,744
2019-08-20,34,2,3531033244,545
2019-08-22,34,4,1781809788,1358
2019-08-27,35,2,1781806251,1365
2019-09-29,39,7,1781808832,1165
2019-09-21,38,6,1685161819,280
2019-09-16,38,1,1001000286087,253
2019-08-24,34,6,1685161819,24
2019-09-07,36,6,1761713149,299
2019-09-25,39,3,1781807016,1297
2019-10-03,40,4,3507123484,241
2019-10-14,42,1,2713129639,209746
2019-10-15,42,2,1781809788,1309
2019-10-10,41,4,3473823790,1205
2019-08-24,34,6,3533876209,369
2019-08-27,35,2,1001000286087,297
2019-10-09,41,3,1781807461,1176
2019-10-14,42,1,1683952717,687
2019-10-17,42,4,1992602239,100
2019-10-16,42,3,2164312964,503
2019-09-25,39,3,2158351255,624
2019-09-14,37,6,1761713149,317
2019-09-20,38,5,1781807216,1194
2019-09-03,36,2,1542698720,451
2019-10-10,41,4,3321779464,305
2019-10-12,41,6,1685161793,52
2019-09-01,35,7,3592397569,979
2019-09-09,37,1,3428867428,187
2019-10-13,41,7,1685161374,42
2019-08-24,34,6,1781808832,777
2019-09-30,40,1,2158351255,615
2019-09-04,36,3,2976786729,613
2019-09-11,37,3,1685161287,216
2019-09-11,37,3,1781807216,1369
2019-09-28,39,6,2931323584,179
2019-10-06,40,7,2680486890,501
2019-10-06,40,7,1992602239,69
2019-09-13,37,5,1781807216,970
2019-10-08,41,2,3107361624,919
2019-10-16,42,3,1781806667,1164
2019-09-30,40,1,1781808832,1140
2019-08-26,35,1,1781808719,1334
2019-09-07,36,6,1781806667,995
2019-08-27,35,2,1761715460,560
2019-09-15,37,7,2976786729,134
2019-10-18,42,5,2158351255,573
2019-10-13,41,7,1685161819,46
2019-10-04,40,5,1685161793,189
2019-08-24,34,6,1761714540,566
2019-08-22,34,4,1761715460,601
2019-09-11,37,3,3531033244,462
2019-10-02,40,3,1781806734,676
2019-09-08,36,7,1685161793,260
2019-09-12,37,4,3533876209,318
2019-09-13,37,5,1761714989,389
2019-08-23,34,5,1761713544,762
2019-08-22,34,4,1781808471,1410
2019-08-25,34,7,1781808471,894
2019-09-15,37,7,1761715377,314
2019-09-13,37,5,1761713545,371
2019-09-30,40,1,3533876209,3
2019-08-17,33,6,2713129639,279504
2019-08-18,33,7,1781806251,1153
2019-09-14,37,6,1761713545,352
2019-09-27,39,5,2931323584,407
2019-08-30,35,5,1781808703,1522
2019-09-11,37,3,1685161147,238
2019-10-18,42,5,3507123484,378
2019-09-07,36,6,1001000286087,78
2019-10-13,41,7,3357604587,420
2019-09-11,37,3,2158351255,611
2019-09-12,37,4,1992602239,2787
2019-09-20,38,5,1781808703,1231
2019-10-07,41,1,1759863460,896
2019-10-12,41,6,1781808143,879
2019-10-18,42,5,1781809788,1161
2019-08-24,34,6,1761713544,525
2019-09-11,37,3,1685161748,224
2019-10-01,40,2,1781807016,1392
2019-10-03,40,4,3021573833,929
2019-10-04,40,5,1781808471,844
2019-08-16,33,5,1761713149,774
2019-08-18,33,7,1781806734,1087
2019-08-22,34,4,1761713488,596
2019-09-07,36,6,3021573833,1271
2019-08-31,35,6,3533876209,185
2019-08-20,34,2,2269829235,237
2019-09-25,39,3,1781806734,1335
2019-08-27,35,2,2976786729,628
2019-09-10,37,2,1685161748,267
2019-08-23,34,5,1761714540,706
2019-10-04,40,5,3107361624,174
2019-10-13,41,7,3531033244,214
2019-10-04,40,5,1542698720,158
2019-08-29,35,4,1761713844,557
2019-09-04,36,3,1781807016,1320
2019-09-08,36,7,1781809819,1250
2019-09-18,38,3,2680486890,499
2019-09-20,38,5,1781806734,1217
2019-09-16,38,1,1761713410,351
2019-08-27,35,2,1761713014,589
2019-08-31,35,6,2713129639,257748
2019-10-18,42,5,2164312964,498
2019-09-15,37,7,1761713844,331
2019-08-24,34,6,1001000286087,64
2019-10-07,41,1,2713129639,193380
2019-08-26,35,1,1781806667,1362
2019-09-29,39,7,3428867428,276
2019-09-27,39,5,1001000286087,778
2019-08-29,35,4,1781810497,1624
2019-09-07,36,6,2931323584,239
2019-10-09,41,3,1683952717,708
2019-09-07,36,6,1761714552,295
2019-09-10,37,2,1781806667,1384
2019-09-29,39,7,1781809449,1172
2019-09-18,38,3,3516139149,301
2019-09-07,36,6,1781810497,1036
2019-08-29,35,4,1781807441,1701
2019-08-29,35,4,1001000037396,1091
2019-09-03,36,2,1781810443,1265
2019-10-03,40,4,1781810497,701
2019-10-11,41,5,3473823790,1242
2019-09-18,38,3,1685160637,251
2019-10-09,41,3,3516139149,606
2019-09-13,37,5,1685160637,233
2019-08-22,34,4,1781810497,1363
2019-09-09,37,1,1761714540,376
2019-09-10,37,2,1781808719,1331
2019-09-17,38,2,2680486890,500
2019-09-16,38,1,1781806251,1274
2019-10-10,41,4,1781809788,1139
2019-09-29,39,7,1685161147,212
2019-10-03,40,4,3531033244,151
2019-10-10,41,4,2478637939,1242
2019-09-02,36,1,1685160674,289
2019-09-08,36,7,1685161147,243
2019-10-10,41,4,2976786729,6
2019-10-07,41,1,3428867428,156
2019-08-29,35,4,2158351255,619
2019-09-04,36,3,2478637939,307
2019-09-06,36,5,3533876209,584
2019-10-02,40,3,3107361624,204
2019-09-24,39,2,1685161287,331
2019-08-16,33,5,1781808832,1440
2019-08-23,34,5,1781808471,1401
2019-09-18,38,3,1781807441,1342
2019-09-23,39,1,3021573833,1096
2019-09-27,39,5,1781808832,1234
2019-09-13,37,5,3516139149,571
2019-08-20,34,2,1781808471,1727
2019-08-22,34,4,1761714946,653
2019-09-09,37,1,3357604587,726
2019-08-24,34,6,1685159830,24
2019-08-24,34,6,1761713844,560
2019-08-26,35,1,1781810030,1274
2019-08-29,35,4,1781806909,1752
2019-09-17,38,2,1759863460,819
2019-09-10,37,2,2478637939,299
2019-10-11,41,5,1542698720,396
2019-09-19,38,4,1001000286087,391
2019-09-14,37,6,1685162081,241
2019-08-20,34,2,1761713545,738
2019-08-28,35,3,1781810030,1358
2019-09-05,36,4,1781806667,1256
2019-09-15,37,7,1781808703,939
2019-09-29,39,7,1781810443,1135
2019-08-18,33,7,1781808832,1116
2019-09-28,39,6,1001000037396,417
2019-10-12,41,6,1781806667,969
2019-09-17,38,2,1761713488,110
2019-10-14,42,1,1781808471,1246
2019-08-23,34,5,2269829235,331
2019-08-23,34,5,1781810030,1409
2019-09-13,37,5,3531033244,211
2019-08-16,33,5,1685161374,480
2019-09-20,38,5,1781807461,1183
2019-09-14,37,6,1761713334,305
2019-09-27,39,5,2269829235,205
2019-10-17,42,4,1781810497,1111
2019-10-15,42,2,1781809449,1229
2019-08-16,33,5,3021573833,1761
2019-09-18,38,3,1759863460,699
2019-09-18,38,3,1781808703,1351
2019-09-13,37,5,1781809449,967
2019-09-17,38,2,1761714521,106
2019-10-02,40,3,1781810030,614
2019-08-21,34,3,1761714657,676
2019-08-16,33,5,1781808143,1334
2019-08-16,33,5,1685161287,515
2019-09-05,36,4,1761714552,400
2019-08-19,34,1,1761713838,721
2019-09-01,35,7,1685161147,225
2019-08-30,35,5,1685161793,285
2019-08-19,34,1,1781808719,1430
2019-08-20,34,2,1781808832,1673
2019-09-13,37,5,1781810497,1084
2019-09-27,39,5,1781808143,1244
2019-08-24,34,6,3531033244,236
2019-09-05,36,4,3428867428,117
2019-10-09,41,3,1781806734,1264
2019-10-13,41,7,1781807016,700
2019-10-15,42,2,1685160637,92
2019-09-12,37,4,3531033244,432
2019-10-01,40,2,1992602239,80
2019-08-22,34,4,2713129639,267305
2019-08-24,34,6,1781808471,771
2019-09-18,38,3,1781807945,1276
2019-09-30,40,1,1781806734,1009
2019-10-07,41,1,1781809449,853
2019-09-07,36,6,1761713844,315
2019-08-25,34,7,1781806909,831
2019-09-23,39,1,1685161748,221
2019-10-06,40,7,1781810030,856
2019-08-20,34,2,3428867428,270
2019-09-02,36,1,1781807945,1315
2019-09-06,36,5,1685160674,298
2019-09-16,38,1,1781810030,1124
2019-09-15,37,7,1761714552,323
2019-09-20,38,5,2158351255,622
2019-08-29,35,4,1001000708898,3
2019-10-15,42,2,1542698720,429
2019-08-19,34,1,1781808703,1448
2019-08-31,35,6,1761713844,356
2019-09-10,37,2,1781808471,1375
2019-08-20,34,2,1781807216,1616
2019-08-29,35,4,3531033244,507
2019-10-18,42,5,1759863460,476
2019-09-11,37,3,1761713488,381
2019-09-11,37,3,3107361624,464
2019-10-16,42,3,3531033244,529
2019-09-06,36,5,1781808832,1510
2019-09-12,37,4,1759863460,936
2019-09-15,37,7,1685161819,195
2019-08-26,35,1,1761713014,737
2019-09-04,36,3,1781807216,1380
2019-08-18,33,7,1685160637,519
2019-08-23,34,5,1759863460,934
2019-09-09,37,1,1685159830,248
2019-09-11,37,3,1761713544,402
2019-09-24,39,2,1781806734,1312
2019-10-15,42,2,1685162081,67
2019-09-07,36,6,1761713544,345
2019-08-23,34,5,1781808719,1452
2019-08-24,34,6,1992602239,4732
2019-09-22,38,7,1781808471,924
2019-09-30,40,1,1781809449,1181
2019-09-01,35,7,3321779464,219
2019-09-08,36,7,1781806909,1129
2019-10-15,42,2,1781808832,1215
2019-10-17,42,4,1685159830,101
2019-10-07,41,1,2931323584,294
2019-08-20,34,2,1781808143,1649
2019-08-22,34,4,3533876209,481
2019-09-05,36,4,3592397569,1550
2019-09-15,37,7,1781810443,915
2019-09-26,39,4,1781809788,1203
2019-08-31,35,6,1761713149,360
2019-10-18,42,5,1781809449,1207
2019-09-23,39,1,1001000037396,336
2019-09-16,38,1,1761714657,334
2019-08-23,34,5,2164312964,401
2019-08-24,34,6,1685160674,26
2019-08-27,35,2,1761714552,618
2019-08-28,35,3,1761715460,497
2019-09-04,36,3,3507123484,552
2019-08-31,35,6,1761714552,393
2019-08-16,33,5,1781808471,1415
2019-08-27,35,2,1781810497,1309
2019-09-06,36,5,3592397569,1141
2019-09-10,37,2,1761713014,403
2019-09-21,38,6,3592397569,240
2019-09-30,40,1,3592397569,1670
2019-08-27,35,2,1685162081,152
2019-09-09,37,1,1542698720,444
2019-09-20,38,5,1001000037396,355
2019-08-27,35,2,3428867428,456
2019-10-04,40,5,1781808832,894
2019-09-14,37,6,1685160637,223
2019-09-15,37,7,1001000286087,71
2019-09-14,37,6,1761713838,320
2019-09-25,39,3,1781810443,1352
2019-09-14,37,6,1781808703,982
2019-10-17,42,4,1781807461,1112
2019-10-12,41,6,2931323584,66
2019-10-02,40,3,1781807016,699
2019-10-05,40,6,1759863460,819
2019-08-30,35,5,1781807441,1530
2019-09-02,36,1,3107361624,758
2019-08-26,35,1,2680486890,323
2019-09-25,39,3,1685161374,317
2019-10-07,41,1,3531033244,158
2019-09-14,37,6,1781807441,913
2019-09-28,39,6,1781807441,976
2019-08-19,34,1,1685161287,540
2019-08-25,34,7,1685161147,50
2019-08-28,35,3,3321779464,334
2019-10-02,40,3,1781806909,730
2019-10-04,40,5,2713129639,211676
2019-10-05,40,6,1685160674,209
2019-10-16,42,3,1685159830,97
2019-09-22,38,7,1781806251,978
2019-09-02,36,1,3531033244,442
2019-09-16,38,1,3533876209,273
2019-10-08,41,2,1759863460,779
2019-10-11,41,5,1781807461,1081
2019-09-16,38,1,3507123484,510
2019-09-07,36,6,3107361624,10
2019-08-24,34,6,1761714245,540
2019-09-08,36,7,2713129639,240925
2019-09-12,37,4,1781806734,1212
2019-10-14,42,1,1781810497,1286
2019-09-26,39,4,1685159830,225
2019-09-02,36,1,1685161147,268
2019-09-11,37,3,1761713838,418
2019-10-09,41,3,2680486890,500
2019-10-06,40,7,3507123484,213
2019-10-15,42,2,1685161374,79
2019-08-31,35,6,3021573833,1117
2019-09-10,37,2,1781810443,1259
2019-09-13,37,5,2976786729,672
2019-10-13,41,7,1685161287,35
2019-09-17,38,2,1761714552,118
2019-08-28,35,3,1761714552,513
2019-08-31,35,6,1761715749,391
2019-09-18,38,3,1685161819,230
2019-09-28,39,6,1781810443,946
2019-08-18,33,7,2976786729,210
2019-08-30,35,5,1761713410,420
2019-08-27,35,2,1683952717,10
2019-09-04,36,3,3533876209,131
2019-09-10,37,2,1761715377,384
2019-08-21,34,3,1761713844,708
2019-09-04,36,3,1761713149,169
2019-09-11,37,3,1761714989,347
2019-09-15,37,7,1761714946,346
2019-10-15,42,2,1683952717,1155
2019-09-02,36,1,3021573833,1363
2019-09-07,36,6,2164312964,247
2019-10-16,42,3,1685160674,93
2019-10-07,41,1,1781807461,918
2019-08-16,33,5,1781806251,1406
2019-09-03,36,2,1781807016,1354
2019-09-19,38,4,1001000037396,500
2019-08-24,34,6,1781806734,791
2019-09-03,36,2,3533876209,181
2019-09-08,36,7,1781807461,1122
2019-09-11,37,3,1781806734,1421
2019-09-11,37,3,1781807945,1374
2019-09-19,38,4,1781810497,1207
2019-09-28,39,6,1685162081,220
2019-09-18,38,3,1685161793,253
2019-10-10,41,4,2158351255,616
2019-10-12,41,6,3533876209,7
2019-08-24,34,6,1001000197449,1
2019-08-17,33,6,1781808703,1098
2019-08-30,35,5,1781807216,1434
2019-09-04,36,3,1761715749,229
2019-09-17,38,2,1761713838,119
2019-09-19,38,4,1781806734,1290
2019-09-08,36,7,1761715377,294
2019-09-30,40,1,1685160637,175
2019-10-09,41,3,3533876209,2
2019-08-16,33,5,3533876209,747
2019-10-07,41,1,3473823790,887
2019-10-10,41,4,1759863460,889
2019-08-19,34,1,1761714946,738
2019-09-16,38,1,1685162081,280
2019-09-18,38,3,1685161748,239
2019-10-07,41,1,1685160637,107
2019-10-03,40,4,1685161147,192
2019-10-12,41,6,1781810030,857
2019-10-02,40,3,3592397569,479
2019-10-10,41,4,2269829235,252
2019-09-10,37,2,1992602239,3060
2019-09-17,38,2,1761713334,111
2019-09-21,38,6,2680486890,498
2019-08-24,34,6,1781806251,796
2019-09-30,40,1,3473823790,903
2019-09-04,36,3,1685160674,271
2019-08-20,34,2,3321779464,237
2019-10-05,40,6,3107361624,10
2019-10-14,42,1,2478637939,5702
2019-09-06,36,5,1781807441,1530
2019-09-26,39,4,1759863460,858
2019-09-26,39,4,1781810497,1297
2019-09-09,37,1,1761715749,368
2019-09-23,39,1,1781810497,1209
2019-08-29,35,4,2478637939,136
2019-09-28,39,6,1685161374,213
2019-10-08,41,2,1685159830,154
2019-10-14,42,1,1685160637,77
2019-08-20,34,2,1781809819,1611
2019-09-23,39,1,1683952717,1207
2019-09-19,38,4,1685161147,263
2019-08-29,35,4,1761713544,594
2019-10-06,40,7,3516139149,414
2019-10-11,41,5,1781807016,1156
2019-10-11,41,5,1781808143,1116
2019-09-15,37,7,1761713149,317
2019-10-11,41,5,1992602239,49
2019-09-23,39,1,1781808703,1187
2019-10-09,41,3,1781806667,1267
2019-10-09,41,3,1685161287,160
2019-09-10,37,2,1685161793,268
2019-10-07,41,1,1781808832,900
2019-08-28,35,3,3531033244,525
2019-09-21,38,6,3507123484,203
2019-10-18,42,5,1685160674,130
2019-10-18,42,5,1683952717,1065
2019-10-14,42,1,1685162081,69
2019-08-23,34,5,1781807441,1451
2019-09-18,38,3,1685161287,249
2019-08-29,35,4,2164312964,512
2019-10-05,40,6,2713129639,207064
2019-09-03,36,2,1761713844,231
2019-10-11,41,5,1781809788,1201
2019-10-15,42,2,2931323584,397
2019-08-25,34,7,1781807216,868
2019-08-29,35,4,1761714609,581
2019-09-12,37,4,3021573833,1141
2019-09-15,37,7,1781806734,902
2019-08-22,34,4,1761713544,662
2019-09-03,36,2,1001000286087,191
2019-08-16,33,5,1685159830,506
2019-08-25,34,7,1685160674,49
2019-08-16,33,5,1781808719,1344
2019-08-21,34,3,1781810443,1328
2019-09-01,35,7,1781807016,1080
2019-09-06,36,5,2713129639,239287
2019-09-15,37,7,1761713838,317
2019-08-17,33,6,1761714552,640
2019-08-22,34,4,1685162081,132
2019-08-30,35,5,1761714552,453
2019-10-04,40,5,3533876209,18
2019-09-16,38,1,1761715460,321
2019-09-27,39,5,1781806667,1262
2019-10-16,42,3,3357604587,146
2019-10-01,40,2,1759863460,850
2019-09-14,37,6,1761714657,332
2019-08-18,33,7,1761713149,609
2019-09-08,36,7,1781808832,1183
2019-09-10,37,2,2713129639,239435
2019-09-25,39,3,1781807441,1254
2019-09-29,39,7,1001000286087,433
2019-10-15,42,2,2680486890,499
2019-10-14,42,1,2269829235,200
2019-10-11,41,5,1685160637,107
2019-10-10,41,4,2713129639,219584
2019-09-04,36,3,1781809819,1295
2019-09-07,36,6,1781809449,1023
2019-09-16,38,1,1781808143,1218
2019-09-28,39,6,3592397569,1435
2019-09-28,39,6,1542698720,237
2019-09-24,39,2,1685161147,292
2019-09-01,35,7,1761713014,228
2019-08-23,34,5,3357604587,526
2019-10-11,41,5,2680486890,499
2019-09-03,36,2,1761713545,275
2019-08-30,35,5,1761714657,425
2019-09-22,38,7,3533876209,115
2019-10-04,40,5,2976786729,123
2019-09-24,39,2,3357604587,64
2019-08-19,34,1,1781807945,1384
2019-08-17,33,6,1781810443,1066
2019-09-04,36,3,1001000037396,1092
2019-09-29,39,7,1685161374,216
2019-10-09,41,3,1781806909,1271
2019-10-13,41,7,1759863460,936
2019-09-11,37,3,2931323584,483
2019-08-16,33,5,3507123484,1567
2019-08-26,35,1,1761714552,726
2019-08-29,35,4,1781810030,1680
2019-09-12,37,4,1781809819,1254
2019-09-11,37,3,1759863460,808
2019-10-07,41,1,2478637939,1486
2019-10-05,40,6,1781807016,691
2019-08-18,33,7,1781810030,1150
2019-10-15,42,2,3592397569,1406
2019-10-09,41,3,1781809449,1224
2019-10-18,42,5,3428867428,371
2019-09-07,36,6,1761714657,332
2019-09-17,38,2,1761714657,122
2019-08-30,35,5,1001000823087,4
2019-09-02,36,1,1685159830,308
2019-09-02,36,1,1761714609,242
2019-09-10,37,2,1761714540,402
2019-09-29,39,7,2164312964,319
2019-08-18,33,7,1685161748,520
2019-09-09,37,1,1685161374,210
2019-09-26,39,4,1685161374,255
2019-08-30,35,5,2478637939,202
2019-08-19,34,1,2713129639,292502
2019-08-22,34,4,1781810443,1350
2019-10-11,41,5,1781808719,1144
2019-09-07,36,6,1761714245,321
2019-09-14,37,6,1781808143,942
2019-09-27,39,5,2164312964,455
2019-09-14,37,6,1781806909,844
2019-10-05,40,6,1781808832,724
2019-10-13,41,7,3473823790,500
2019-08-20,34,2,1761714657,784
2019-08-17,33,6,1685161819,552
2019-09-24,39,2,1781807216,1258
2019-10-18,42,5,3531033244,360
2019-10-08,41,2,1683952717,283
2019-10-08,41,2,2680486890,500
2019-09-30,40,1,1992602239,67
2019-09-07,36,6,3592397569,766
2019-08-18,33,7,1542698720,223
2019-10-17,42,4,1685160674,112
2019-10-17,42,4,3531033244,421
2019-09-02,36,1,1781809819,1387
2019-09-01,35,7,3516139149,306
2019-09-24,39,2,3533876209,54
2019-08-21,34,3,1781810497,1425
2019-08-24,34,6,1001000037396,597
2019-08-30,35,5,1685161287,302
2019-09-08,36,7,1542698720,270
2019-09-22,38,7,1781809819,960
2019-09-23,39,1,1781810443,1203
2019-08-22,34,4,3428867428,451
2019-08-24,34,6,1781810030,789
2019-08-27,35,2,2931323584,398
2019-09-15,37,7,1761714609,340
2019-09-03,36,2,1761714609,264
2019-10-08,41,2,1685160637,163
2019-10-16,42,3,1685161819,94
2019-10-17,42,4,3507123484,472
2019-10-12,41,6,1781806909,941
2019-09-06,36,5,3531033244,733
2019-09-13,37,5,1761713014,410
2019-09-21,38,6,1781806251,987
2019-08-18,33,7,1761713838,590
2019-08-24,34,6,3428867428,351
2019-09-14,37,6,2713129639,215906
2019-09-07,36,6,2680486890,496
2019-08-27,35,2,2164312964,414
2019-09-24,39,2,1685161748,258
2019-10-03,40,4,1781806734,817
2019-09-01,35,7,1761714989,248
2019-09-09,37,1,1761714552,405
2019-08-24,34,6,1761713838,593
2019-09-02,36,1,1761713488,265
2019-09-13,37,5,1761713838,360
2019-08-17,33,6,3531033244,268
2019-08-29,35,4,1761714245,544
2019-10-05,40,6,1685161287,214
2019-08-19,34,1,1781806251,1435
2019-08-20,34,2,1685162081,488
2019-08-31,35,6,1781809819,1037
2019-09-02,36,1,1781808143,1394
2019-09-07,36,6,1781807216,1031
2019-08-26,35,1,2164312964,393
2019-10-16,42,3,1685161793,77
2019-08-24,34,6,1761713488,565
2019-09-16,38,1,1761713488,324
2019-10-11,41,5,1781809819,1187
2019-09-29,39,7,3507123484,602
2019-09-09,37,1,3507123484,1078
2019-09-09,37,1,2713129639,243589
2019-09-12,37,4,1761713488,449
2019-09-23,39,1,1781810030,1118
2019-08-26,35,1,3516139149,250
2019-08-26,35,1,3507123484,1150
2019-09-07,36,6,3357604587,915
2019-10-03,40,4,1685162081,198
2019-10-05,40,6,1781807441,676
2019-09-12,37,4,1781808719,1333
2019-08-18,33,7,1761714245,632
2019-09-08,36,7,1761715460,298
2019-09-14,37,6,1685159830,206
2019-08-19,34,1,1761714245,687
2019-08-20,34,2,1761714946,727
2019-08-22,34,4,2269829235,430
2019-08-30,35,5,1781809788,1457
2019-09-09,37,1,2931323584,316
2019-08-28,35,3,1781808143,1369
2019-09-27,39,5,1781808471,1257
2019-08-31,35,6,1001000037396,469
2019-10-01,40,2,2158351255,621
2019-09-12,37,4,1761713545,482
2019-10-10,41,4,1781807216,1237
2019-10-11,41,5,1781808703,1145
2019-10-12,41,6,1781809788,926
2019-10-14,42,1,1781809449,1168
2019-10-14,42,1,1685161819,72
2019-10-02,40,3,1685160674,271
2019-08-27,35,2,1761713545,589
2019-09-20,38,5,1001000286087,277
2019-09-25,39,3,1683952717,425
2019-09-21,38,6,2164312964,189
2019-09-04,36,3,1761714552,167
2019-09-25,39,3,3507123484,371
2019-09-09,37,1,1761714609,385
2019-10-11,41,5,1781806251,1074
2019-08-24,34,6,1761714989,569
2019-09-17,38,2,1761714989,136
2019-08-26,35,1,1761715460,752
2019-08-29,35,4,1761714552,559
2019-09-05,36,4,1685161819,265
2019-09-07,36,6,1761713545,301
2019-09-14,37,6,3531033244,113
2019-09-04,36,3,1685161147,266
2019-09-07,36,6,1761715377,311
2019-08-24,34,6,3507123484,464
2019-08-23,34,5,1685162081,12
2019-08-19,34,1,1781806667,1427
2019-09-02,36,1,1761713334,240
2019-09-16,38,1,1781809819,1260
2019-08-19,34,1,1685161147,513
2019-08-23,34,5,1542698720,436
2019-09-26,39,4,3357604587,172
2019-10-09,41,3,1685160637,158
2019-10-08,41,2,3516139149,504
2019-10-04,40,5,1781808703,928
2019-10-15,42,2,1685161287,66
2019-10-02,40,3,1781806667,716
2019-08-16,33,5,1001000197484,69623
2019-09-10,37,2,1781806734,1350
2019-09-26,39,4,3531033244,441
2019-08-22,34,4,1001000708898,479
2019-08-29,35,4,1685161147,260
2019-08-26,35,1,3021573833,1059
2019-08-30,35,5,3507123484,871
2019-09-29,39,7,1781808471,1112
2019-09-30,40,1,1781807945,1111
2019-09-13,37,5,1781807945,1034
2019-09-05,36,4,1761713488,369
2019-09-08,36,7,2478637939,295
