36,1,1290
36,2,1274
36,3,1382
36,4,1320
36,5,1568
36,6,1047
36,7,1160
37,1,1259
37,2,1350
37,3,1421
37,4,1212
37,5,1028
37,6,868
37,7,902
38,1,1218
38,2,1375
38,3,1281
38,4,1290
38,5,1217
38,6,1042
38,7,941
39,1,1224
39,2,1312
39,3,1335
39,4,1253
39,5,1156
39,6,980
39,7,1119
40,1,1009
40,2,1404
40,3,676
40,4,817
40,5,950
40,6,768
40,7,866
41,1,820
41,2,1218
41,3,1264
41,4,1187
41,5,1077
41,6,934
41,7,720
42,1,1139
42,2,1262
42,3,1128
42,4,1151
42,5,1240
42,6,1047
42,7,946
